SaleID,CustomerID,ProductID,SaleDate,Quantity,SalesRep
600,86,87,2025-07-14,3,Cindy Clark
601,187,38,2023-01-18,1,Benjamin Figueroa
602,48,69,2023-03-23,3,Daniel Gonzalez
603,247,43,2025-01-30,2,Jerry Lucero
604,283,46,2022-09-11,9,Daniel Gonzalez
605,476,87,2022-12-04,9,Thomas Tucker
606,5,72,2022-11-30,6,Benjamin Figueroa
607,346,13,2025-06-10,6,Matthew Howe
608,451,28,2024-09-07,4,David Foley
609,111,65,2023-12-01,9,Tony Diaz
610,212,29,2024-07-16,8,Benjamin Figueroa
611,416,88,2025-04-08,2,David Evans
612,157,99,2021-11-27,9,Tony Diaz
613,123,83,2024-11-27,8,Jill Bonilla
614,342,91,2022-04-28,8,Christine Rios
615,292,43,2023-09-14,8,Nicole Winters
616,267,23,2023-11-13,4,Nicole Winters
617,57,33,2022-02-17,8,Christopher Johnson
618,28,14,2021-09-25,1,David Foley
619,465,64,2024-09-21,9,Larry Medina
620,210,70,2022-04-15,2,Cindy Clark
621,49,87,2024-07-19,9,Jill Bonilla
622,292,95,2023-10-28,9,David Foley
623,458,92,2023-06-19,1,Erika Stanley
624,467,20,2023-06-10,9,Jerry Lucero
625,339,43,2022-11-21,2,Lisa Gonzalez
626,298,14,2022-10-10,1,Tiffany Page
627,187,40,2022-03-07,5,Jill Bonilla
628,183,21,2025-07-25,8,Nicole Winters
629,3,15,2024-06-17,5,Jerry Lucero
630,273,82,2023-05-13,5,Christine Rios
631,349,17,2023-07-31,4,Jerry Lucero
632,157,95,2021-10-13,9,Ashley Williams
633,480,99,2023-10-27,10,Jill Bonilla
634,406,78,2022-04-16,9,George Hamilton MD
635,399,86,2022-12-05,9,Joyce Harris
636,33,41,2024-08-16,4,Joyce Harris
637,460,100,2023-10-21,10,Jerry Lucero
638,328,29,2022-09-02,4,Parker Hayes
639,324,76,2025-03-23,2,Brian Smith
640,336,58,2024-09-09,10,Nicole Winters
641,90,4,2025-01-13,8,Debra Ruiz
642,466,29,2021-12-12,9,George Hamilton MD
643,100,24,2022-01-28,10,Christopher Johnson
644,440,67,2023-07-26,2,Erika Stanley
645,156,27,2024-12-17,9,Erika Stanley
646,370,34,2024-09-26,3,Tony Diaz
647,338,55,2025-02-13,8,Parker Hayes
648,11,75,2022-11-27,1,Tony Diaz
649,431,52,2023-05-17,10,Tony Diaz
650,434,59,2023-06-29,3,Tiffany Page
651,175,22,2025-06-19,3,Joseph Miller
652,352,92,2024-04-13,3,Joseph Miller
653,52,82,2024-09-08,10,Lisa Gonzalez
654,406,21,2023-01-12,5,Benjamin Figueroa
655,500,93,2022-06-10,6,Tony Diaz
656,3,93,2022-11-20,2,Kirk Alvarez
657,289,55,2022-09-26,10,Joseph Miller
658,21,47,2022-04-24,4,George Hamilton MD
659,6,60,2023-10-26,10,Joyce Harris
660,217,22,2024-11-13,6,Joyce Harris
661,270,67,2023-12-13,2,David Evans
662,230,54,2021-10-25,4,Parker Hayes
663,358,96,2022-04-26,5,Kirk Alvarez
664,144,12,2023-10-03,6,Brian Smith
665,14,78,2022-09-14,1,David Russell
666,164,87,2024-09-21,5,Parker Hayes
667,34,85,2024-01-05,1,David Russell
668,72,36,2022-09-28,5,Tiffany Page
669,389,99,2021-10-10,5,Rodney Johnson
670,84,19,2024-10-23,3,George Hamilton MD
671,433,12,2023-01-11,3,Erika Stanley
672,434,27,2021-12-26,9,Erika Stanley
673,294,54,2022-03-30,4,Joseph Miller
674,294,53,2024-05-21,4,Joseph Miller
675,134,17,2023-01-01,2,Tony Diaz
676,62,57,2024-06-14,7,Brian Smith
677,223,39,2024-08-12,5,Angela Smith
678,343,50,2023-03-01,3,Ashley Williams
679,189,74,2023-07-14,1,Parker Hayes
680,18,93,2022-01-26,3,Joseph Miller
681,150,56,2024-03-18,2,Matthew Howe
682,41,69,2024-06-08,9,Nicole Winters
683,179,27,2023-04-20,2,Christine Rios
684,272,30,2023-09-12,1,Tiffany Page
685,17,8,2023-09-07,1,Benjamin Figueroa
686,32,11,2025-01-11,10,Angela Smith
687,339,80,2023-11-15,7,Angela Smith
688,198,34,2023-04-06,2,Joyce Harris
689,212,64,2023-07-17,10,Thomas Tucker
690,110,19,2025-05-04,4,Ashley Williams
691,140,28,2021-11-07,4,David Foley
692,343,35,2022-07-30,1,David Foley
693,52,100,2025-01-10,6,Jerry Lucero
694,169,38,2023-07-14,10,Christopher Johnson
695,495,51,2021-11-26,7,Cindy Clark
696,117,37,2024-06-19,2,Misty Torres
697,222,55,2024-04-01,8,Christine Rios
698,264,38,2022-08-16,7,Tony Diaz
699,297,13,2023-06-26,8,David Russell
700,438,63,2024-02-03,8,Angela Smith
701,225,17,2024-08-19,9,Daniel Gonzalez
702,101,77,2023-02-22,8,Elizabeth Kim
703,117,55,2022-10-02,10,Debra Ruiz
704,101,54,2022-04-29,4,Elizabeth Kim
705,371,47,2024-09-14,7,Brian Smith
706,341,7,2023-01-06,5,Joseph Miller
707,189,81,2023-04-28,9,David Foley
708,223,40,2023-07-13,7,Lisa Gonzalez
709,320,22,2024-04-21,10,Tiffany Page
710,108,31,2022-08-08,3,Nicole Winters
711,167,97,2025-05-20,10,Nicole Winters
712,377,49,2022-02-12,10,Matthew Howe
713,144,30,2023-08-31,4,Tony Diaz
714,420,47,2024-01-15,2,Matthew Howe
715,250,94,2021-10-19,5,Jerry Lucero
716,295,96,2024-02-07,6,Lisa Gonzalez
717,90,45,2022-03-02,1,Tony Diaz
718,391,20,2023-04-12,4,Thomas Tucker
719,107,51,2023-03-15,9,George Hamilton MD
720,166,65,2023-10-07,8,Benjamin Figueroa
721,177,87,2024-03-27,9,Daniel Gonzalez
722,174,16,2023-09-11,4,Larry Medina
723,100,55,2024-06-16,7,David Foley
724,442,39,2025-03-27,1,David Foley
725,412,97,2022-06-02,10,Kirk Alvarez
726,307,95,2025-08-26,5,Misty Torres
727,373,10,2021-11-09,2,Tiffany Page
728,281,93,2021-09-25,6,Brian Smith
729,60,33,2023-02-08,3,Daniel Gonzalez
730,243,48,2024-08-05,1,Jerry Lucero
731,287,88,2023-09-04,10,Christine Rios
732,99,92,2025-06-21,10,Nicole Winters
733,296,24,2024-04-28,10,Tiffany Page
734,297,43,2023-12-09,5,Matthew Howe
735,273,40,2021-09-14,3,Elizabeth Kim
736,101,26,2025-05-16,4,Christine Rios
737,192,10,2023-10-25,3,Christine Rios
738,205,21,2023-06-12,1,Brian Smith
739,232,82,2021-11-14,9,Lisa Gonzalez
740,219,27,2024-08-06,5,Erika Stanley
741,22,40,2022-01-08,2,David Evans
742,56,73,2023-08-19,2,Ashley Williams
743,287,67,2024-04-05,4,George Hamilton MD
744,44,87,2022-07-19,7,Nicole Winters
745,186,64,2023-12-21,6,Nicole Winters
746,307,91,2024-05-20,1,David Foley
747,462,3,2022-09-25,6,Larry Medina
748,254,72,2023-10-26,5,Kirk Alvarez
749,464,9,2022-01-17,5,Jill Bonilla
750,458,12,2025-08-07,1,Nicole Winters
751,144,1,2023-05-19,10,Matthew Howe
752,146,29,2024-04-23,5,David Foley
753,140,6,2023-01-17,6,David Evans
754,154,97,2022-08-21,10,Misty Torres
755,278,16,2025-05-12,2,Lisa Gonzalez
756,461,50,2022-05-12,10,David Foley
757,376,95,2021-12-24,4,Jerry Lucero
758,137,69,2024-01-22,6,Misty Torres
759,427,100,2023-06-13,5,Lisa Gonzalez
760,457,64,2022-05-11,9,Brian Smith
761,94,31,2022-04-05,9,Thomas Tucker
762,231,5,2021-12-13,2,Jill Bonilla
763,294,22,2023-05-04,5,Christine Rios
764,453,51,2022-09-23,8,Brian Smith
765,365,95,2022-11-13,10,Cindy Clark
766,452,41,2025-09-13,5,Christopher Johnson
767,225,92,2024-03-29,8,Benjamin Figueroa
768,267,66,2022-08-17,3,Benjamin Figueroa
769,311,7,2021-11-09,9,Joyce Harris
770,22,75,2023-05-28,3,George Hamilton MD
771,208,80,2023-10-10,7,Lisa Gonzalez
772,33,34,2022-11-08,3,Matthew Howe
773,66,47,2024-10-24,10,Ashley Williams
774,145,18,2024-05-11,1,Elizabeth Kim
775,365,17,2022-10-06,2,Benjamin Figueroa
776,145,82,2025-01-04,10,Tiffany Page
777,488,82,2021-12-16,5,Tony Diaz
778,83,63,2025-08-12,3,Brian Smith
779,105,12,2022-07-05,10,Christopher Johnson
780,492,57,2021-10-01,5,Thomas Tucker
781,317,81,2025-02-05,5,Joyce Harris
782,275,39,2025-02-13,7,Parker Hayes
783,285,3,2025-02-24,2,Joseph Miller
784,179,67,2024-11-16,9,Tony Diaz
785,277,7,2025-07-10,10,Jerry Lucero
786,223,55,2024-05-03,9,George Hamilton MD
787,306,93,2023-09-07,7,Tiffany Page
788,52,8,2024-01-27,5,Joseph Miller
789,208,23,2023-08-16,7,Jerry Lucero
790,396,50,2022-10-22,10,Nicole Winters
791,189,65,2023-10-10,8,Rodney Johnson
792,232,96,2022-11-25,3,Christopher Johnson
793,477,9,2022-12-25,5,Misty Torres
794,244,11,2023-01-16,2,Larry Medina
795,277,7,2024-05-30,8,Parker Hayes
796,393,14,2023-11-22,2,Brian Smith
797,428,72,2024-07-04,9,Cindy Clark
798,147,77,2022-12-05,5,Jerry Lucero
799,207,71,2023-10-30,5,Misty Torres
800,433,67,2021-10-04,1,Larry Medina
801,230,16,2024-06-23,8,Angela Smith
802,107,37,2023-12-31,6,Nicole Winters
803,499,53,2024-03-04,3,Tony Diaz
804,388,90,2024-08-13,7,Lisa Gonzalez
805,52,11,2023-11-25,10,Parker Hayes
806,473,63,2024-03-21,3,Ashley Williams
807,311,6,2023-09-25,2,Cindy Clark
808,364,70,2022-11-01,6,Rodney Johnson
809,148,27,2024-03-29,4,Cindy Clark
810,240,4,2024-11-24,3,Joseph Miller
811,289,30,2022-09-16,10,Parker Hayes
812,37,50,2022-05-03,3,Ashley Williams
813,92,88,2024-04-28,5,Joyce Harris
814,59,94,2023-07-13,9,Nicole Winters
815,195,25,2022-08-31,4,Jerry Lucero
816,351,69,2023-09-24,5,Parker Hayes
817,52,80,2025-04-11,10,Lisa Gonzalez
818,104,8,2024-08-28,9,Nicole Winters
819,470,87,2023-12-06,3,Rodney Johnson
820,260,65,2022-06-01,2,Kirk Alvarez
821,128,68,2024-07-17,8,Christopher Johnson
822,356,67,2022-02-03,8,Tony Diaz
823,374,79,2025-07-10,7,Jerry Lucero
824,350,45,2024-11-27,8,Brian Smith
825,181,90,2025-04-25,9,Benjamin Figueroa
826,196,84,2024-09-15,10,Benjamin Figueroa
827,228,3,2021-11-06,3,David Russell
828,153,54,2024-04-17,4,Brian Smith
829,68,60,2022-04-29,6,Thomas Tucker
830,31,41,2023-09-15,3,David Foley
831,6,88,2022-12-18,5,Erika Stanley
832,352,83,2024-06-03,6,Thomas Tucker
833,392,80,2023-01-25,5,Larry Medina
834,324,36,2025-04-28,2,Tony Diaz
835,73,7,2022-03-05,4,Jill Bonilla
836,388,76,2022-05-28,4,Brian Smith
837,102,28,2023-02-25,1,Jill Bonilla
838,141,91,2023-10-03,7,Kirk Alvarez
839,329,66,2025-03-29,6,Erika Stanley
840,41,57,2025-04-21,9,Kirk Alvarez
841,236,29,2024-11-16,1,George Hamilton MD
842,319,55,2022-07-28,4,David Evans
843,167,17,2025-06-08,2,Brian Smith
844,300,88,2023-03-10,5,Angela Smith
845,336,69,2023-07-17,8,Cindy Clark
846,185,65,2023-11-22,6,George Hamilton MD
847,459,48,2024-03-29,7,Tiffany Page
848,17,77,2022-11-09,4,Benjamin Figueroa
849,98,60,2022-08-18,4,Matthew Howe
850,389,22,2024-11-06,6,Erika Stanley
851,358,39,2024-09-20,3,George Hamilton MD
852,193,2,2025-03-01,7,Thomas Tucker
853,194,32,2022-11-18,6,Matthew Howe
854,480,78,2023-06-12,10,Christine Rios
855,349,46,2022-12-16,3,Joyce Harris
856,344,4,2023-08-30,2,David Foley
857,391,70,2022-01-29,4,Jill Bonilla
858,204,9,2022-08-29,4,David Foley
859,90,4,2025-04-12,10,Matthew Howe
860,17,29,2021-10-25,9,Jerry Lucero
861,451,31,2024-12-22,7,Larry Medina
862,298,64,2021-09-28,4,Cindy Clark
863,50,54,2025-03-25,2,Joseph Miller
864,427,31,2024-10-10,10,Christine Rios
865,18,18,2025-01-14,8,Christine Rios
866,8,4,2022-01-31,2,George Hamilton MD
867,67,61,2025-01-08,3,Ashley Williams
868,234,34,2022-05-18,1,Elizabeth Kim
869,87,21,2024-06-03,8,George Hamilton MD
870,122,24,2023-06-06,1,Benjamin Figueroa
871,419,22,2021-11-29,8,David Russell
872,203,2,2024-11-04,10,Matthew Howe
873,295,33,2024-06-12,8,Christopher Johnson
874,215,83,2022-10-04,9,Larry Medina
875,275,5,2021-09-26,9,Debra Ruiz
876,423,26,2023-01-23,4,Tony Diaz
877,50,59,2023-09-02,10,Joseph Miller
878,423,87,2024-06-20,5,Matthew Howe
879,309,23,2023-02-09,1,Ashley Williams
880,471,8,2024-04-25,3,Jerry Lucero
881,371,14,2023-10-11,3,Nicole Winters
882,496,45,2023-03-09,6,Matthew Howe
883,164,4,2024-07-22,1,Angela Smith
884,482,8,2022-07-12,1,Brian Smith
885,55,61,2023-06-29,7,Jerry Lucero
886,241,11,2022-12-31,6,Debra Ruiz
887,194,27,2023-12-16,8,Lisa Gonzalez
888,327,100,2023-09-20,8,Benjamin Figueroa
889,141,15,2024-08-03,10,Angela Smith
890,401,20,2023-12-20,9,Rodney Johnson
891,491,63,2025-01-22,8,David Foley
892,421,96,2022-08-30,2,Thomas Tucker
893,87,79,2023-06-26,4,Erika Stanley
894,167,49,2024-08-17,7,Christopher Johnson
895,65,34,2023-06-12,7,Jill Bonilla
896,176,8,2022-01-17,9,David Russell
897,30,89,2024-06-05,10,Lisa Gonzalez
898,428,45,2025-05-05,3,David Evans
899,25,89,2024-08-19,2,Jerry Lucero
900,121,32,2022-07-29,6,Angela Smith
901,453,24,2023-11-18,2,Misty Torres
902,185,65,2022-05-25,8,Tony Diaz
903,407,75,2025-08-21,2,Misty Torres
904,189,36,2021-10-22,1,David Russell
905,316,61,2021-10-02,5,Jerry Lucero
906,219,6,2024-01-13,6,Benjamin Figueroa
907,346,95,2025-05-07,8,George Hamilton MD
908,408,77,2022-05-04,3,Tiffany Page
909,165,35,2022-07-09,6,Misty Torres
910,33,43,2023-12-03,1,Benjamin Figueroa
911,30,9,2025-09-04,10,Christine Rios
912,333,34,2022-06-28,2,George Hamilton MD
913,1,75,2024-01-09,10,Larry Medina
914,461,30,2025-05-25,6,Tiffany Page
915,174,9,2022-03-28,10,Jerry Lucero
916,425,53,2023-08-07,7,Christopher Johnson
917,106,87,2023-12-11,6,Kirk Alvarez
918,295,84,2024-07-13,8,Misty Torres
919,459,40,2022-11-11,7,Erika Stanley
920,450,57,2024-08-08,6,Angela Smith
921,164,62,2025-09-08,3,Brian Smith
922,349,22,2023-08-20,6,Joyce Harris
923,186,95,2022-04-07,3,Joseph Miller
924,370,33,2022-12-12,4,Erika Stanley
925,328,54,2025-02-14,2,Brian Smith
926,380,56,2024-05-27,4,Debra Ruiz
927,168,83,2021-11-08,5,Erika Stanley
928,485,14,2025-07-17,7,Thomas Tucker
929,384,51,2022-07-14,8,Tiffany Page
930,129,81,2021-12-16,4,Benjamin Figueroa
931,425,93,2022-06-05,6,Angela Smith
932,31,85,2025-06-13,9,Thomas Tucker
933,55,87,2022-08-05,6,Joyce Harris
934,204,86,2023-08-27,2,Benjamin Figueroa
935,170,48,2021-10-11,8,Larry Medina
936,187,95,2023-10-31,2,Larry Medina
937,96,71,2023-11-19,3,Jerry Lucero
938,274,27,2024-01-05,10,Tiffany Page
939,357,37,2025-09-07,4,Matthew Howe
940,251,38,2025-03-08,10,Angela Smith
941,327,37,2023-09-11,2,Parker Hayes
942,110,46,2025-07-18,5,Benjamin Figueroa
943,192,12,2024-12-11,4,David Russell
944,301,98,2024-02-08,3,David Foley
945,47,32,2021-10-28,1,Kirk Alvarez
946,102,20,2024-04-24,5,Debra Ruiz
947,83,28,2025-05-10,7,Debra Ruiz
948,410,15,2024-04-22,10,Joyce Harris
949,320,9,2022-04-02,2,Rodney Johnson
950,256,45,2022-03-25,8,David Russell
951,96,59,2023-06-19,9,Jill Bonilla
952,487,19,2022-08-26,10,Erika Stanley
953,475,53,2024-12-08,8,Christopher Johnson
954,103,77,2025-04-08,8,Erika Stanley
955,89,89,2025-04-11,10,Angela Smith
956,2,79,2023-07-29,8,Jerry Lucero
957,263,42,2022-07-09,10,Misty Torres
958,315,72,2023-05-26,3,Christine Rios
959,164,96,2023-10-13,3,Rodney Johnson
960,462,58,2025-06-14,10,Nicole Winters
961,214,18,2024-09-22,2,Christine Rios
962,153,88,2023-10-23,6,David Foley
963,138,35,2023-08-01,4,Tiffany Page
964,419,76,2022-06-07,2,Debra Ruiz
965,324,68,2023-02-14,9,Angela Smith
966,400,91,2024-05-17,2,David Evans
967,140,23,2022-04-18,4,George Hamilton MD
968,6,89,2023-08-02,5,Jerry Lucero
969,117,99,2023-10-12,10,Joseph Miller
970,286,7,2023-06-25,8,Rodney Johnson
971,238,31,2023-03-11,2,David Evans
972,494,64,2023-04-28,8,Thomas Tucker
973,468,20,2024-11-11,6,Kirk Alvarez
974,446,17,2024-11-04,1,David Foley
975,362,79,2022-07-27,4,Joyce Harris
976,175,39,2023-12-29,9,David Foley
977,227,9,2025-04-17,7,Elizabeth Kim
978,394,42,2023-12-17,3,Matthew Howe
979,217,17,2022-03-22,9,Cindy Clark
980,301,37,2021-10-15,7,Kirk Alvarez
981,34,93,2024-12-13,2,Ashley Williams
982,499,73,2022-03-17,2,Benjamin Figueroa
983,97,52,2023-11-05,8,Rodney Johnson
984,491,85,2022-03-10,9,Cindy Clark
985,17,16,2021-12-22,1,Jill Bonilla
986,452,41,2023-06-22,1,Tony Diaz
987,230,92,2022-12-02,8,Misty Torres
988,464,76,2023-05-29,2,Angela Smith
989,184,32,2023-02-18,9,Thomas Tucker
990,182,72,2022-03-01,5,Lisa Gonzalez
991,152,3,2022-10-02,6,Cindy Clark
992,344,56,2023-03-12,9,David Russell
993,233,77,2025-02-27,8,Ashley Williams
994,278,68,2022-11-26,6,Ashley Williams
995,75,21,2025-03-30,1,Brian Smith
996,139,52,2023-06-28,8,Angela Smith
997,197,95,2022-05-31,6,Brian Smith
998,298,21,2022-08-04,8,Tony Diaz
999,420,84,2024-08-28,5,Benjamin Figueroa
1000,52,33,2023-06-24,8,Erika Stanley
1001,10,48,2023-03-28,1,Debra Ruiz
1002,477,93,2022-03-30,10,Cindy Clark
1003,394,75,2023-07-24,8,Joseph Miller
1004,428,28,2022-01-30,7,Jill Bonilla
1005,18,33,2022-12-23,7,Thomas Tucker
1006,265,10,2025-05-29,8,Larry Medina
1007,305,49,2023-10-07,8,Thomas Tucker
1008,184,2,2024-09-02,10,Brian Smith
1009,134,87,2023-08-02,2,Cindy Clark
1010,312,69,2022-10-28,8,Lisa Gonzalez
1011,342,55,2023-08-18,1,Angela Smith
1012,173,77,2025-02-20,8,Elizabeth Kim
1013,395,62,2024-10-09,9,Angela Smith
1014,378,100,2023-05-24,10,Ashley Williams
1015,400,33,2022-11-04,7,Brian Smith
1016,7,82,2022-04-19,2,Christine Rios
1017,351,61,2023-02-24,3,Misty Torres
1018,302,64,2022-01-12,1,David Evans
1019,343,54,2025-04-11,3,Daniel Gonzalez
1020,402,75,2023-02-25,7,Tiffany Page
1021,459,8,2022-10-07,8,Angela Smith
1022,239,89,2025-06-24,9,Elizabeth Kim
1023,93,44,2025-09-07,6,David Russell
1024,355,55,2022-04-02,8,David Foley
1025,105,39,2025-03-15,3,David Foley
1026,291,25,2024-02-12,8,Jill Bonilla
1027,282,52,2023-03-11,4,Joseph Miller
1028,51,57,2024-07-03,5,Misty Torres
1029,359,86,2022-11-25,2,Jill Bonilla
1030,226,6,2024-05-28,2,Daniel Gonzalez
1031,233,33,2024-08-07,10,Tiffany Page
1032,369,71,2023-10-23,7,Joyce Harris
1033,164,83,2023-11-21,4,Rodney Johnson
1034,105,94,2021-12-04,5,Brian Smith
1035,212,33,2024-06-15,3,Joseph Miller
1036,399,100,2023-05-07,4,David Evans
1037,204,43,2023-11-18,10,Christopher Johnson
1038,283,77,2024-09-21,9,Rodney Johnson
1039,121,88,2025-06-29,2,David Russell
1040,73,84,2025-06-10,1,Parker Hayes
1041,319,68,2022-09-10,6,Christine Rios
1042,408,70,2025-08-11,6,George Hamilton MD
1043,422,18,2023-02-28,1,Tony Diaz
1044,226,56,2022-05-18,6,David Evans
1045,186,76,2022-04-07,4,Matthew Howe
1046,429,82,2021-12-19,5,Ashley Williams
1047,359,13,2022-06-05,1,Christine Rios
1048,491,31,2025-05-11,7,Misty Torres
1049,361,61,2022-01-26,3,Elizabeth Kim
1050,169,62,2023-06-03,6,Christine Rios
1051,1,68,2022-05-01,10,Tiffany Page
1052,372,51,2023-08-11,7,Nicole Winters
1053,33,53,2025-01-18,10,Angela Smith
1054,76,96,2025-01-28,8,Daniel Gonzalez
1055,173,49,2025-08-21,1,Erika Stanley
1056,420,47,2021-12-20,6,Jerry Lucero
1057,229,2,2025-09-05,4,Christine Rios
1058,1,83,2023-01-24,3,Christine Rios
1059,428,44,2024-05-24,8,Brian Smith
1060,339,69,2024-02-13,2,Rodney Johnson
1061,468,99,2024-12-20,5,Debra Ruiz
1062,364,42,2025-08-13,6,Ashley Williams
1063,109,9,2025-05-17,9,Angela Smith
1064,457,40,2022-08-19,3,Jerry Lucero
1065,116,58,2025-04-18,7,Jerry Lucero
1066,391,100,2025-01-08,7,Elizabeth Kim
1067,198,98,2023-08-26,3,Larry Medina
1068,65,94,2022-09-04,5,Elizabeth Kim
1069,169,26,2021-09-21,4,David Foley
1070,427,65,2023-07-09,3,Christopher Johnson
1071,44,10,2025-08-10,10,Matthew Howe
1072,279,56,2022-12-30,9,Benjamin Figueroa
1073,147,85,2024-08-06,9,Christine Rios
1074,342,68,2022-02-10,4,Thomas Tucker
1075,442,32,2024-11-09,10,Joyce Harris
1076,271,3,2025-03-19,10,Christine Rios
1077,284,22,2024-11-07,1,Lisa Gonzalez
1078,306,30,2022-07-14,6,Jill Bonilla
1079,112,42,2022-01-20,10,Tony Diaz
1080,235,50,2025-06-02,1,Kirk Alvarez
1081,466,93,2022-05-23,8,Matthew Howe
1082,49,18,2022-10-25,6,Christopher Johnson
1083,337,29,2023-06-22,9,Elizabeth Kim
1084,275,75,2021-11-30,3,Christine Rios
1085,244,89,2022-08-12,5,Kirk Alvarez
1086,499,47,2023-03-19,3,Benjamin Figueroa
1087,121,46,2023-05-13,7,Tony Diaz
1088,220,14,2023-12-22,3,Benjamin Figueroa
1089,357,98,2024-07-04,9,Christopher Johnson
1090,232,43,2021-12-16,10,Christopher Johnson
1091,308,58,2025-06-29,5,Misty Torres
1092,67,49,2022-02-28,9,Kirk Alvarez
1093,151,11,2023-06-04,4,Jill Bonilla
1094,235,6,2022-11-01,5,Angela Smith
1095,448,39,2025-07-26,2,Rodney Johnson
1096,427,7,2024-09-20,7,Angela Smith
1097,325,37,2023-02-04,1,Tiffany Page
1098,299,62,2023-03-22,4,David Foley
1099,460,68,2024-10-26,3,Joyce Harris
1100,143,54,2024-08-08,5,George Hamilton MD
1101,37,6,2021-11-06,1,Nicole Winters
1102,109,97,2022-05-23,3,Jill Bonilla
1103,237,15,2022-10-16,4,Elizabeth Kim
1104,37,80,2025-06-04,10,Misty Torres
1105,398,50,2023-07-06,3,Benjamin Figueroa
1106,53,31,2021-12-16,1,Nicole Winters
1107,120,84,2024-11-12,7,Brian Smith
1108,223,67,2025-07-14,1,Christopher Johnson
1109,138,72,2023-03-09,6,Elizabeth Kim
1110,191,84,2022-11-06,10,Tony Diaz
1111,360,80,2023-05-24,8,Cindy Clark
1112,116,52,2025-08-30,1,Cindy Clark
1113,398,59,2025-02-16,1,Lisa Gonzalez
1114,357,92,2025-08-03,6,Debra Ruiz
1115,441,2,2023-06-08,6,Jill Bonilla
1116,353,79,2025-08-20,5,Angela Smith
1117,361,8,2024-06-27,2,Benjamin Figueroa
1118,92,10,2023-10-03,9,Jill Bonilla
1119,278,10,2021-09-17,1,Cindy Clark
1120,105,2,2023-03-28,1,Joseph Miller
1121,367,75,2025-06-06,6,George Hamilton MD
1122,423,65,2024-07-19,10,Cindy Clark
1123,288,41,2022-06-20,9,George Hamilton MD
1124,138,8,2025-03-05,1,Angela Smith
1125,410,26,2025-05-25,9,Daniel Gonzalez
1126,450,73,2024-07-29,1,David Evans
1127,354,61,2021-09-28,10,Christine Rios
1128,305,42,2022-04-17,2,David Russell
1129,44,93,2022-12-20,6,Cindy Clark
1130,83,54,2021-12-02,8,Larry Medina
1131,305,36,2022-08-08,8,Christopher Johnson
1132,93,78,2025-02-11,8,George Hamilton MD
1133,455,96,2022-07-11,8,Debra Ruiz
1134,97,92,2022-09-27,10,Angela Smith
1135,415,59,2023-02-06,6,David Foley
1136,100,54,2022-06-13,7,David Foley
1137,418,17,2022-05-27,2,Angela Smith
1138,42,98,2021-12-21,4,Christine Rios
1139,472,84,2023-01-18,7,Jill Bonilla
1140,425,61,2023-07-25,3,Tiffany Page
1141,475,53,2024-08-28,3,Tony Diaz
1142,331,54,2024-08-08,8,George Hamilton MD
1143,140,64,2022-12-30,5,Benjamin Figueroa
1144,379,59,2022-06-25,6,Joyce Harris
1145,112,43,2023-05-31,1,Benjamin Figueroa
1146,384,19,2024-03-14,2,David Evans
1147,486,43,2023-06-27,9,David Russell
1148,195,31,2022-02-13,1,Jill Bonilla
1149,268,11,2022-08-27,2,David Evans
1150,65,44,2025-06-02,3,Tony Diaz
1151,114,52,2022-12-23,1,Jill Bonilla
1152,338,83,2022-09-07,4,Jill Bonilla
1153,352,96,2025-03-31,1,Joyce Harris
1154,406,42,2023-02-06,6,Lisa Gonzalez
1155,428,32,2023-02-02,9,Nicole Winters
1156,205,51,2022-09-23,10,Angela Smith
1157,265,91,2022-02-13,9,Ashley Williams
1158,180,33,2022-09-04,2,David Evans
